,PINCP
107693,False
86332,False
33775,False
194289,True
181194,False
150488,True
77846,False
85265,True
45017,False
133276,False
126765,False
37787,False
9888,True
42190,False
34551,False
5099,False
16850,True
182316,False
85087,False
190452,False
142880,True
109537,False
165268,False
65060,False
133697,True
118881,False
185163,False
81101,True
175850,False
61240,True
148735,False
27471,False
173876,False
138058,True
184802,False
157666,True
103275,False
179793,False
18173,False
163238,True
7698,False
35725,False
2642,False
76757,False
27684,False
96382,True
90947,False
58139,True
149493,True
59596,True
194406,False
114472,True
132517,False
46115,True
125474,False
94615,True
125058,False
188598,False
50345,False
178943,False
138094,False
177317,True
184381,True
66066,True
186067,False
81723,False
94564,True
184547,True
71335,False
48803,False
76318,False
115001,False
81082,True
184645,False
97580,False
109423,False
94508,True
109462,True
189863,False
15344,False
184278,True
60332,False
20200,True
8876,True
107120,True
86690,True
108106,False
63782,False
132542,False
42479,False
100807,False
175254,True
6952,True
97649,True
40901,True
48775,True
95900,False
25226,False
705,False
22698,True
51122,True
90665,True
119356,False
187393,False
59929,False
177590,False
31470,False
123699,True
93210,False
111942,False
41718,False
36042,True
16748,True
181221,True
165591,False
46771,False
99858,False
9991,True
97935,True
180393,False
101364,False
73717,True
188145,False
135653,True
114034,True
93087,False
135929,False
175950,False
163224,False
141791,True
14879,False
174356,False
50052,False
52940,True
3332,False
56540,False
144072,False
136857,True
169195,False
193314,False
143493,True
111468,False
37748,True
164669,True
16795,True
113936,False
11288,True
92262,False
70245,False
170303,False
32625,True
124172,False
142654,True
111556,False
99803,False
102234,True
113510,False
123954,True
124463,True
186935,True
76183,True
112772,False
107658,False
105531,True
172319,False
184041,True
164490,True
21484,False
190329,False
143181,False
17696,False
156426,True
179495,False
99729,True
34357,True
100421,False
28640,False
148661,True
136095,False
143482,False
87639,True
86811,False
74175,False
105881,False
136970,True
16819,False
135572,True
79461,False
44964,True
52485,True
44184,True
64887,True
20335,True
20848,True
168602,True
98895,False
185931,False
157053,False
127493,False
36074,True
80252,True
4583,False
109263,True
15524,False
134466,True
176628,False
153522,False
2746,False
5818,False
83188,False
88126,True
158069,False
161408,True
65638,True
36397,False
136837,False
111612,True
62967,True
60699,False
172351,False
103259,True
144992,True
47487,False
166675,False
84333,True
84935,False
25351,True
116572,False
126888,False
9014,True
157266,False
129186,True
98015,False
153610,True
96498,False
123269,True
8319,False
33094,True
59825,False
131348,True
177807,False
107110,True
159643,False
187301,False
166691,True
173981,False
152070,True
175411,True
17753,False
38206,False
174397,True
113111,False
171672,False
181415,False
126987,False
176624,False
1803,False
74082,False
56886,False
53359,False
100671,True
83265,True
96449,False
150175,False
121242,False
77483,False
1491,False
94611,True
9382,False
190037,True
2437,False
91047,True
12830,False
112935,False
168096,True
126502,False
137534,True
62937,True
27677,True
130632,False
171919,False
153786,True
134373,False
82204,False
180547,True
58829,False
149966,True
151626,False
15956,False
186881,True
142052,False
52430,True
30421,False
182229,False
120666,False
84827,False
195603,False
87338,True
69524,False
155914,False
133030,False
118427,False
2864,False
106386,False
191950,False
41127,False
38116,True
120913,False
35298,True
23687,True
76798,True
67795,True
99215,False
7746,False
32685,False
20465,False
70647,True
166873,False
90522,False
19913,False
64640,True
185547,False
89298,False
47888,False
172829,False
188804,False
113131,True
64124,True
94725,False
10848,True
53254,False
187522,True
46791,True
77514,False
75391,True
89060,False
71965,False
39216,True
82352,True
89856,True
193386,False
74785,True
151420,True
146180,True
183550,False
44799,True
27101,False
171300,False
31299,False
12023,False
41602,True
40798,False
173781,True
10441,True
11601,False
188166,False
95620,True
35820,True
85811,True
138822,False
184800,False
19373,True
6512,True
36303,False
113951,False
94210,False
136515,False
50404,False
181335,False
88353,True
139625,False
176222,False
169186,True
101262,False
75864,False
186021,False
156120,False
187669,True
134923,True
166078,False
65242,False
103707,False
83258,True
139456,False
31022,False
113861,True
16013,True
106257,False
37192,False
109859,True
155807,False
94468,False
61540,True
147080,True
1348,False
13985,True
191518,False
187046,True
159115,False
85016,False
109066,True
19081,False
118868,False
173576,False
53236,True
59798,False
42073,True
182291,True
112186,False
33497,True
91627,True
101780,True
77265,True
68951,True
76076,False
152300,True
131001,False
64009,False
170643,False
148046,False
62128,False
113456,False
163008,False
78747,False
38265,False
15771,True
110076,False
143930,False
91304,False
155862,False
164861,False
96894,True
79173,False
64192,False
51517,False
63755,False
148496,False
156245,True
81787,False
11364,True
38437,False
140542,False
193620,True
54446,False
27393,False
90698,False
186077,False
132555,False
193378,True
50320,False
122550,False
24009,True
36130,False
173322,False
88459,False
32367,False
130874,False
184864,False
1890,False
80455,True
179312,False
19004,False
81243,False
78333,True
4545,True
76096,False
91830,False
41760,False
131234,True
96581,True
133900,False
25639,True
83719,False
30371,True
83071,True
125311,False
74136,False
16025,False
108767,True
4457,False
111829,False
24875,False
84230,False
47350,False
51361,False
48124,True
11120,True
132513,True
81513,False
137831,True
13602,False
184550,False
35607,True
21604,False
175068,False
159884,True
160260,True
25343,False
75610,False
99805,False
144098,True
102196,False
63871,True
16689,True
18403,True
81268,False
128434,True
14745,False
105488,False
79296,True
16885,False
60808,False
157015,True
189278,False
106741,False
105595,False
155243,True
184194,True
159519,False
108761,True
121204,False
147478,True
156062,False
105007,False
156489,False
40971,False
146246,False
31811,False
79107,False
164194,False
64428,False
137235,False
53919,True
102432,False
99930,False
87303,True
108395,True
112892,True
190765,False
80984,False
124662,True
192052,False
138867,False
27511,False
163608,True
71027,True
120145,True
136941,False
72131,False
124944,True
55985,True
48916,True
27875,False
108636,True
88782,True
7635,False
33755,True
87531,False
179471,False
116963,False
146541,True
126911,True
153245,True
103446,False
93023,False
170008,False
96135,True
132972,False
190556,True
20744,False
125826,True
146871,True
137848,True
50248,True
112685,False
61092,True
106093,True
190912,True
99001,False
174906,False
162339,False
54178,True
175423,True
125306,False
162319,False
128176,False
3410,False
80491,True
48181,True
76259,False
123281,False
86010,False
180266,False
112337,True
137609,False
103581,True
131598,False
148116,False
26388,False
42457,False
191432,False
20125,False
32222,False
142827,True
139974,True
48252,True
52932,True
34878,False
149016,False
115141,False
79993,False
87200,False
17005,False
185420,False
125584,False
112135,True
41042,False
108110,False
94521,True
135844,False
132003,False
48467,False
103495,True
178883,False
175824,False
141605,False
158977,True
52934,True
36016,True
39121,False
122820,False
96725,False
57528,False
57070,True
116319,True
111424,True
122444,True
49417,True
13389,False
70658,True
104115,True
2995,False
154601,True
75486,False
8930,False
125034,False
51564,False
59436,False
140136,False
141587,False
66132,False
95178,True
60899,True
27856,False
165210,False
93100,False
143262,False
185600,False
21261,False
79064,True
45323,True
3438,False
48349,False
29773,False
90218,False
9611,False
73030,False
53822,True
1411,False
170450,False
98211,True
194600,True
155056,True
42389,True
37086,False
4584,True
77604,False
113177,False
98848,False
185290,False
34237,True
67433,False
171836,False
179226,False
76880,True
13084,False
45567,False
101695,True
39083,True
170440,False
64048,False
62751,False
128155,False
39920,False
125709,True
101988,False
142464,False
181859,False
112490,False
181462,True
162838,False
57361,True
53716,False
175805,True
161541,False
11094,False
118553,True
166641,True
26775,False
66330,False
173973,False
5147,False
170907,True
67361,True
12644,False
88801,False
124110,False
68159,False
83245,True
173891,True
153513,True
42500,True
142064,True
90885,True
99398,True
130996,True
192001,True
141475,False
3891,False
41515,False
162476,False
66631,False
61625,True
70143,False
45072,True
78624,False
177056,True
161876,False
73029,False
940,False
129382,True
124683,False
69970,False
19137,False
18902,False
193225,False
120914,False
44561,False
18356,True
45827,False
139704,True
108686,True
22177,True
114469,False
34619,True
137653,True
187161,True
69020,True
5138,False
135752,False
164915,True
129783,False
81978,True
76344,True
129371,False
143426,True
30231,True
83661,True
66461,False
172276,False
156493,True
147056,False
144753,True
17423,False
55221,False
149915,False
38696,False
53273,True
69919,True
80091,False
135056,False
151535,True
107750,False
22417,True
136226,True
24865,True
183848,False
150115,False
13567,False
66458,False
186878,True
44588,False
122063,True
84367,False
70483,True
75354,False
104825,True
114813,True
138903,False
117585,True
46232,True
119988,True
9359,True
134269,False
104659,True
28095,True
104345,False
5542,False
95623,False
95857,False
122221,False
98307,True
21705,False
51356,True
27108,True
142628,False
137720,False
170669,False
161369,True
40060,True
90916,False
16925,True
93349,False
163510,True
84767,True
100079,True
28411,True
112159,False
91841,True
52235,True
120831,True
87629,False
54884,False
152766,False
142162,True
43801,False
84671,False
188973,True
80104,False
48995,True
69844,True
153782,True
116293,False
7732,True
159585,True
136248,False
68997,False
77705,True
181797,True
115846,False
102062,True
175090,False
195110,True
144961,True
23015,False
26543,True
83308,True
129865,True
136043,True
70880,False
187791,False
148770,True
70462,False
9682,False
183715,True
79997,False
72256,False
143429,False
70299,True
154627,False
20156,True
126671,False
97905,False
165431,True
152654,False
99433,True
28153,True
179678,False
26565,False
94292,False
87932,False
41571,True
141558,False
132709,False
93750,False
69035,False
124833,True
174421,False
89120,False
69204,False
49141,False
65364,True
164642,True
14754,False
161358,False
129841,False
96489,True
78089,False
33455,False
112867,True
66200,True
166817,True
183819,False
43421,False
83278,True
122596,True
54682,True
26146,False
14026,False
109921,False
152130,False
38137,False
11163,True
137384,False
188192,False
151362,False
128470,False
118445,False
56717,False
130819,False
93374,True
30056,False
54659,True
55547,False
147508,True
87832,False
137329,True
78839,False
133120,False
141575,False
58096,False
113465,False
84346,False
116349,False
61430,True
67266,False
132165,False
146370,True
55182,True
21679,False
98797,False
156654,False
22291,False
79751,False
73336,False
75808,False
170516,True
155978,False
88178,False
